date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,month,supplier_lead_days,day,quarter,is_weekend,lag_1,lag_7,rolling_mean_7,product_category_Beauty,product_category_Electronics,product_category_Home,product_category_Sports,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
2023-08-02,P033,20.0,9236.02,183,74,0,0.0,8,13,2,3,0,23.0,18.0,20.0,False,True,False,False,False,True,False,False,False,False
2023-08-02,P039,23.0,2670.85,102,43,0,0.0,8,12,2,3,0,14.0,15.0,18.571428571428573,False,False,True,False,False,True,False,False,False,False
2023-08-02,P034,27.0,2441.47,103,52,0,0.0,8,2,2,3,0,32.0,22.0,24.571428571428573,False,False,False,True,False,True,False,False,False,False
2023-08-02,P006,14.0,10215.3,104,79,0,0.0,8,13,2,3,0,18.0,13.0,16.285714285714285,False,True,False,False,False,True,False,False,False,False
2023-08-02,P036,44.0,990.07,81,22,0,0.0,8,8,2,3,0,29.0,45.0,33.285714285714285,True,False,False,False,False,True,False,False,False,False
2023-08-02,P022,16.0,14035.98,83,34,0,0.0,8,11,2,3,0,17.0,12.0,15.0,False,True,False,False,False,True,False,False,False,False
2023-08-03,P021,30.0,2758.29,222,58,0,0.0,8,12,3,3,0,24.0,19.0,30.0,False,False,False,False,False,False,True,False,False,False
2023-08-03,P015,19.0,12438.83,224,52,0,0.0,8,8,3,3,0,25.0,23.0,19.714285714285715,False,True,False,False,False,False,True,False,False,False
2023-08-03,P008,25.0,2033.23,85,20,0,0.0,8,10,3,3,0,33.0,42.0,41.07142857142857,True,False,False,False,False,False,True,False,False,False
2023-08-03,P007,16.0,14285.9,158,60,0,0.0,8,14,3,3,0,16.0,25.0,19.0,False,True,False,False,False,False,True,False,False,False
2023-08-03,P034,23.0,2526.65,80,52,0,0.0,8,2,3,3,0,27.0,27.0,25.285714285714285,False,False,False,True,False,False,True,False,False,False
2023-08-03,P039,17.0,2570.35,85,43,0,0.0,8,12,3,3,0,23.0,24.0,19.714285714285715,False,False,True,False,False,False,True,False,False,False
2023-08-03,P037,15.0,5842.5,208,46,0,0.0,8,10,3,3,0,19.0,15.0,16.857142857142858,False,True,False,False,False,False,True,False,False,False
2023-08-03,P035,28.0,1752.22,225,76,0,0.0,8,5,3,3,0,18.0,28.0,23.142857142857142,False,False,False,True,False,False,True,False,False,False
2023-08-03,P006,18.0,10433.22,86,79,0,0.0,8,13,3,3,0,14.0,17.0,16.428571428571427,False,True,False,False,False,False,True,False,False,False
2023-08-04,P040,29.0,1429.82,219,51,0,0.0,8,9,4,3,0,22.0,31.0,30.857142857142858,False,False,False,False,False,False,False,True,False,False
2023-08-04,P007,10.0,14536.25,148,60,0,0.0,8,14,4,3,0,16.0,17.0,17.714285714285715,False,True,False,False,False,False,False,True,False,False
2023-08-04,P038,16.0,12986.39,197,52,0,0.0,8,4,4,3,0,8.0,18.0,15.285714285714286,False,True,False,False,False,False,False,True,False,False
2023-08-04,P034,26.0,2431.36,54,52,0,0.0,8,2,4,3,0,23.0,16.0,24.714285714285715,False,False,False,True,False,False,False,True,False,False
2023-08-04,P021,41.0,2779.07,181,58,0,0.0,8,12,4,3,0,30.0,37.0,31.571428571428573,False,False,False,False,False,False,False,True,False,False
2023-08-04,P049,24.0,1149.8,44,23,0,0.0,8,8,4,3,0,32.0,26.0,32.42857142857143,False,False,False,False,False,False,False,True,False,False
2023-08-05,P001,17.0,23975.56,187,45,0,0.0,8,13,5,3,1,25.0,21.0,22.857142857142858,False,True,False,False,False,False,False,False,True,False
2023-08-05,P029,37.0,1283.14,176,41,0,0.0,8,13,5,3,1,28.0,35.0,30.285714285714285,False,False,False,False,False,False,False,False,True,False
2023-08-05,P032,29.0,7043.66,173,39,0,0.0,8,12,5,3,1,15.0,19.0,16.142857142857142,False,True,False,False,False,False,False,False,True,False
2023-08-05,P022,14.0,14202.58,69,34,0,0.0,8,11,5,3,1,16.0,16.0,15.571428571428571,False,True,False,False,False,False,False,False,True,False
2023-08-05,P031,32.0,706.26,65,47,0,0.0,8,13,5,3,1,27.0,20.0,26.857142857142858,False,False,False,False,False,False,False,False,True,False
2023-08-05,P038,21.0,13355.67,176,52,0,0.0,8,4,5,3,1,16.0,19.0,15.0,False,True,False,False,False,False,False,False,True,False
2023-08-05,P010,19.0,2038.84,199,43,0,0.0,8,12,5,3,1,28.0,24.0,23.285714285714285,False,False,True,False,False,False,False,False,True,False
2023-08-05,P006,23.0,9973.23,330,79,0,0.0,8,13,5,3,1,18.0,17.0,16.571428571428573,False,True,False,False,False,False,False,False,True,False
2023-08-06,P039,25.0,2564.03,60,43,0,0.0,8,12,6,3,1,17.0,17.0,18.714285714285715,False,False,True,False,False,False,False,False,False,True
2023-08-06,P034,26.0,25298.2,231,52,0,0.0,8,2,6,3,1,26.0,35.0,26.142857142857142,False,False,False,True,False,False,False,False,False,True
2023-08-06,P003,31.0,4813.24,238,79,0,0.0,8,10,6,3,1,28.0,28.0,21.857142857142858,False,False,True,False,False,False,False,False,False,True
2023-08-06,P009,51.0,3553.99,143,43,0,0.0,8,2,6,3,1,30.0,26.0,27.571428571428573,False,False,False,False,False,False,False,False,False,True
2023-08-06,P033,26.0,9369.96,157,74,0,0.0,8,13,6,3,1,20.0,27.0,20.285714285714285,False,True,False,False,False,False,False,False,False,True
2023-08-06,P007,31.0,14243.11,117,60,0,0.0,8,14,6,3,1,10.0,16.0,16.714285714285715,False,True,False,False,False,False,False,False,False,True
2023-08-07,P019,39.0,789.31,108,33,0,0.0,8,4,7,3,0,27.0,31.0,34.857142857142854,False,False,False,False,False,False,False,False,False,False
2023-08-07,P014,20.0,30231.729999999996,75,28,0,0.0,8,9,7,3,0,20.0,21.0,17.285714285714285,False,True,False,False,False,False,False,False,False,False
2023-08-07,P050,20.0,19526.09,217,78,0,0.0,8,2,7,3,0,22.0,18.0,14.857142857142858,False,True,False,False,False,False,False,False,False,False
2023-08-07,P021,36.0,2814.81,145,58,0,0.0,8,12,7,3,0,41.0,25.0,32.142857142857146,False,False,False,False,False,False,False,False,False,False
2023-08-07,P002,22.0,5603.16,129,55,0,0.0,8,9,7,3,0,26.0,28.0,25.142857142857142,False,False,False,True,False,False,False,False,False,False
2023-08-07,P003,27.0,4835.88,211,79,0,0.0,8,10,7,3,0,31.0,21.0,22.285714285714285,False,False,True,False,False,False,False,False,False,False
2023-08-07,P046,29.0,994.38,174,56,0,0.0,8,2,7,3,0,28.0,27.0,23.857142857142858,False,False,True,False,False,False,False,False,False,False
2023-08-08,P038,17.0,12980.76,159,52,0,0.0,8,4,8,3,0,21.0,19.0,15.285714285714286,False,True,False,False,True,False,False,False,False,False
2023-08-08,P050,20.0,19636.04,204,78,0,0.0,8,2,8,3,0,20.0,9.0,15.142857142857142,False,True,False,False,True,False,False,False,False,False
2023-08-08,P049,35.0,1156.83,81,23,0,0.0,8,8,8,3,0,24.0,34.0,32.142857142857146,False,False,False,False,True,False,False,False,False,False
2023-08-08,P021,23.0,2766.47,122,58,0,0.0,8,12,8,3,0,36.0,40.0,33.714285714285715,False,False,False,False,True,False,False,False,False,False
2023-08-08,P032,29.0,7122.81,157,39,0,0.0,8,12,8,3,0,29.0,14.0,17.571428571428573,False,True,False,False,True,False,False,False,False,False
2023-08-08,P012,28.0,4971.43,344,78,0,0.0,8,6,8,3,0,29.0,28.0,23.428571428571427,False,False,False,True,True,False,False,False,False,False
2023-08-08,P013,43.0,2321.53,298,77,0,0.0,8,10,8,3,0,22.0,34.0,34.714285714285715,True,False,False,False,True,False,False,False,False,False
2023-08-08,P006,18.0,10460.64,-312,79,0,0.0,8,13,8,3,0,23.0,9.0,17.428571428571427,False,True,False,False,True,False,False,False,False,False
2023-08-08,P003,21.0,4709.35,190,79,0,0.0,8,10,8,3,0,27.0,17.0,23.142857142857142,False,False,True,False,True,False,False,False,False,False
2023-08-09,P012,22.0,4741.54,322,78,0,0.0,8,6,9,3,0,28.0,21.0,23.428571428571427,False,False,False,True,False,True,False,False,False,False
2023-08-09,P004,32.0,3341.31,144,40,0,0.0,8,14,9,3,0,34.0,28.0,30.571428571428573,False,False,False,False,False,True,False,False,False,False
2023-08-09,P017,13.0,18576.61,230,59,0,0.0,8,7,9,3,0,13.0,13.0,15.428571428571429,False,True,False,False,False,True,False,False,False,False
2023-08-09,P021,23.0,2815.84,86,58,0,0.0,8,12,9,3,0,23.0,29.0,31.285714285714285,False,False,False,False,False,True,False,False,False,False
2023-08-09,P031,29.0,737.15,214,47,0,0.0,8,13,9,3,0,32.0,34.0,28.571428571428573,False,False,False,False,False,True,False,False,False,False
2023-08-09,P028,27.0,1095.54,136,51,0,0.0,8,8,9,3,0,23.0,28.0,29.714285714285715,False,False,False,False,False,True,False,False,False,False
2023-08-10,P042,34.0,1202.12,36,31,0,0.0,8,8,10,3,0,23.0,38.0,27.142857142857142,False,False,False,False,False,False,True,False,False,False
2023-08-10,P038,21.0,12960.31,138,52,0,0.0,8,4,10,3,0,17.0,16.0,15.0,False,True,False,False,False,False,True,False,False,False
2023-08-10,P027,18.0,11360.82,116,62,0,0.0,8,14,10,3,0,13.0,17.0,15.857142857142858,False,True,False,False,False,False,True,False,False,False
2023-08-10,P047,14.0,16479.49,78,21,0,0.0,8,6,10,3,0,17.0,21.0,17.857142857142858,False,True,False,False,False,False,True,False,False,False
2023-08-10,P043,11.0,13427.46,122,68,0,0.0,8,6,10,3,0,26.0,16.0,16.285714285714285,False,True,False,False,False,False,True,False,False,False
2023-08-10,P004,23.0,3371.83,121,40,0,0.0,8,14,10,3,0,32.0,26.0,31.142857142857142,False,False,False,False,False,False,True,False,False,False
2023-08-10,P035,21.0,1765.31,204,76,0,0.0,8,5,10,3,0,28.0,28.0,23.142857142857142,False,False,False,True,False,False,True,False,False,False
2023-08-11,P009,28.0,3440.07,115,43,0,0.0,8,2,11,3,0,51.0,29.0,31.142857142857142,False,False,False,False,False,False,False,True,False,False
2023-08-11,P011,16.0,6504.05,127,27,0,0.0,8,4,11,3,0,14.0,23.0,18.142857142857142,False,True,False,False,False,False,False,True,False,False
2023-08-11,P046,26.0,1005.3,148,56,0,0.0,8,2,11,3,0,29.0,15.0,24.142857142857142,False,False,True,False,False,False,False,True,False,False
2023-08-11,P005,13.0,8000.26,167,72,0,0.0,8,9,11,3,0,7.0,20.0,16.285714285714285,False,True,False,False,False,False,False,True,False,False
2023-08-11,P045,15.0,16371.47,66,21,0,0.0,8,13,11,3,0,15.0,13.0,16.714285714285715,False,True,False,False,False,False,False,True,False,False
2023-08-11,P024,15.0,2688.43,110,58,0,0.0,8,2,11,3,0,15.0,10.0,18.428571428571427,False,True,False,False,False,False,False,True,False,False
2023-08-11,P018,30.0,3166.15,23,20,0,0.0,8,4,11,3,0,33.0,33.0,31.285714285714285,False,False,False,False,False,False,False,True,False,False
2023-08-11,P020,13.0,19360.04,86,45,0,0.0,8,8,11,3,0,13.0,20.0,16.142857142857142,False,True,False,False,False,False,False,True,False,False
2023-08-11,P040,32.0,1373.74,187,51,0,0.0,8,9,11,3,0,29.0,31.0,30.571428571428573,False,False,False,False,False,False,False,True,False,False
2023-08-11,P029,32.0,1328.35,144,41,0,0.0,8,13,11,3,0,37.0,39.0,30.571428571428573,False,False,False,False,False,False,False,True,False,False
2023-08-12,P034,37.0,2480.12,194,52,0,0.0,8,2,12,3,1,26.0,18.0,24.857142857142858,False,False,False,True,False,False,False,False,True,False
2023-08-12,P026,36.0,7146.93,135,42,0,0.0,8,8,12,3,1,18.0,12.0,21.571428571428573,False,False,True,False,False,False,False,False,True,False
2023-08-12,P049,33.0,1156.64,48,23,0,0.0,8,8,12,3,1,35.0,37.0,32.285714285714285,False,False,False,False,False,False,False,False,True,False
2023-08-12,P004,35.0,3349.84,86,40,0,0.0,8,14,12,3,1,23.0,27.0,30.714285714285715,False,False,False,False,False,False,False,False,True,False
2023-08-12,P031,37.0,720.21,177,47,0,0.0,8,13,12,3,1,29.0,29.0,27.857142857142858,False,False,False,False,False,False,False,False,True,False
2023-08-12,P044,33.0,2081.04,124,36,0,0.0,8,12,12,3,1,35.0,18.0,28.428571428571427,False,False,False,True,False,False,False,False,True,False
2023-08-13,P009,28.0,3458.23,88,43,0,0.0,8,2,13,3,1,28.0,29.0,31.0,False,False,False,False,False,False,False,False,False,True
2023-08-13,P033,19.0,9277.97,138,74,0,0.0,8,13,13,3,1,26.0,26.0,20.142857142857142,False,True,False,False,False,False,False,False,False,True
2023-08-13,P046,23.0,1005.35,125,56,0,0.0,8,2,13,3,1,26.0,28.0,25.714285714285715,False,False,True,False,False,False,False,False,False,True
2023-08-13,P018,35.0,3056.67,65,20,0,0.0,8,4,13,3,1,30.0,28.0,30.857142857142858,False,False,False,False,False,False,False,False,False,True
2023-08-13,P038,37.0,12907.42,101,52,0,0.0,8,4,13,3,1,21.0,15.0,15.714285714285714,False,True,False,False,False,False,False,False,False,True
2023-08-13,P037,16.0,5911.83,192,46,0,0.0,8,10,13,3,1,15.0,19.0,16.857142857142858,False,True,False,False,False,False,False,False,False,True
2023-08-13,P042,29.0,1185.16,93,31,0,0.0,8,8,13,3,1,34.0,29.0,26.571428571428573,False,False,False,False,False,False,False,False,False,True
2023-08-14,P017,18.0,18665.3,212,59,0,0.0,8,7,14,3,0,13.0,18.0,15.428571428571429,False,True,False,False,False,False,False,False,False,False
2023-08-14,P024,18.0,2648.54,92,58,0,0.0,8,2,14,3,0,15.0,16.0,19.142857142857142,False,True,False,False,False,False,False,False,False,False
2023-08-14,P031,31.0,735.97,146,47,0,0.0,8,13,14,3,0,37.0,28.0,29.0,False,False,False,False,False,False,False,False,False,False
2023-08-14,P011,19.0,6458.58,108,27,0,0.0,8,4,14,3,0,16.0,21.0,17.142857142857142,False,True,False,False,False,False,False,False,False,False
2023-08-14,P033,14.0,9666.96,124,74,0,0.0,8,13,14,3,0,19.0,9.0,19.142857142857142,False,True,False,False,False,False,False,False,False,False
2023-08-14,P006,18.0,10224.77,294,79,0,0.0,8,13,14,3,0,18.0,22.0,18.714285714285715,False,True,False,False,False,False,False,False,False,False
2023-08-14,P023,21.0,2597.76,127,32,0,0.0,8,4,14,3,0,13.0,19.0,19.142857142857142,False,True,False,False,False,False,False,False,False,False
2023-08-14,P025,36.0,1360.73,107,51,0,0.0,8,5,14,3,0,23.0,27.0,25.428571428571427,False,False,False,False,False,False,False,False,False,False
2023-08-14,P039,29.0,2521.59,120,43,0,0.0,8,12,14,3,0,25.0,19.0,19.857142857142858,False,False,True,False,False,False,False,False,False,False
2023-08-14,P041,21.0,18625.42,146,68,0,0.0,8,2,14,3,0,17.0,17.0,17.142857142857142,False,True,False,False,False,False,False,False,False,False
2023-08-14,P028,28.0,1122.92,108,51,0,0.0,8,8,14,3,0,27.0,26.0,29.571428571428573,False,False,False,False,False,False,False,False,False,False
2023-08-15,P044,22.0,2058.44,102,36,0,0.0,8,12,15,3,0,33.0,34.0,30.571428571428573,False,False,False,True,True,False,False,False,False,False
2023-08-15,P013,27.0,2326.78,271,77,0,0.0,8,10,15,3,0,43.0,25.0,36.0,True,False,False,False,True,False,False,False,False,False
2023-08-15,P007,12.0,14442.45,105,60,0,0.0,8,14,15,3,0,31.0,23.0,18.857142857142858,False,True,False,False,True,False,False,False,False,False
2023-08-15,P001,23.0,24795.57,164,45,0,0.0,8,13,15,3,0,17.0,27.0,22.285714285714285,False,True,False,False,True,False,False,False,False,False
2023-08-15,P049,29.0,1173.29,101,23,0,0.0,8,8,15,3,0,33.0,33.0,31.714285714285715,False,False,False,False,True,False,False,False,False,False
2023-08-15,P019,26.0,768.56,82,33,0,0.0,8,4,15,3,0,39.0,46.0,36.0,False,False,False,False,True,False,False,False,False,False
2023-08-15,P008,25.0,2087.85,46,20,0,0.0,8,10,15,3,0,25.0,56.5,38.642857142857146,True,False,False,False,True,False,False,False,False,False
2023-08-16,P031,32.0,716.79,114,47,0,0.0,8,13,16,3,0,31.0,20.0,29.428571428571427,False,False,False,False,False,True,False,False,False,False
2023-08-16,P009,22.0,3405.82,66,43,0,0.0,8,2,16,3,0,28.0,33.0,30.857142857142858,False,False,False,False,False,True,False,False,False,False
2023-08-16,P006,15.0,10045.39,279,79,0,0.0,8,13,16,3,0,18.0,18.0,18.142857142857142,False,True,False,False,False,True,False,False,False,False
2023-08-16,P045,19.0,16443.6,47,21,0,0.0,8,13,16,3,0,15.0,18.0,17.0,False,True,False,False,False,True,False,False,False,False
2023-08-16,P027,14.0,11599.52,102,62,0,0.0,8,14,16,3,0,18.0,24.0,16.0,False,True,False,False,False,True,False,False,False,False
2023-08-16,P038,21.0,12949.86,80,52,0,0.0,8,4,16,3,0,37.0,12.0,18.857142857142858,False,True,False,False,False,True,False,False,False,False
2023-08-16,P013,56.0,2332.26,215,77,0,0.0,8,10,16,3,0,27.0,33.0,36.285714285714285,True,False,False,False,False,True,False,False,False,False
2023-08-16,P019,36.0,758.55,46,33,0,0.0,8,4,16,3,0,26.0,46.0,33.142857142857146,False,False,False,False,False,True,False,False,False,False
2023-08-16,P012,28.0,4755.86,294,78,0,0.0,8,6,16,3,0,22.0,20.0,23.571428571428573,False,False,False,True,False,True,False,False,False,False
2023-08-17,P038,21.0,13271.59,58,52,0,0.0,8,4,17,3,0,21.0,8.0,20.142857142857142,False,True,False,False,False,False,True,False,False,False
2023-08-17,P002,25.0,5662.99,104,55,0,0.0,8,9,17,3,0,22.0,24.0,24.285714285714285,False,False,False,True,False,False,True,False,False,False
2023-08-17,P003,20.0,4933.87,-170,79,0,0.0,8,10,17,3,0,21.0,23.0,23.714285714285715,False,False,True,False,False,False,True,False,False,False
2023-08-17,P019,33.0,757.81,98,33,0,0.0,8,4,17,3,0,36.0,31.0,31.714285714285715,False,False,False,False,False,False,True,False,False,False
2023-08-17,P007,14.0,14150.4,91,60,0,0.0,8,14,17,3,0,12.0,15.0,17.285714285714285,False,True,False,False,False,False,True,False,False,False
2023-08-17,P039,23.0,2563.62,97,43,0,0.0,8,12,17,3,0,29.0,23.0,21.285714285714285,False,False,True,False,False,False,True,False,False,False
2023-08-18,P006,14.0,10191.64,265,79,0,0.0,8,13,18,3,0,15.0,18.0,17.714285714285715,False,True,False,False,False,False,False,True,False,False
2023-08-18,P028,28.0,1104.03,80,51,0,0.0,8,8,18,3,0,28.0,32.0,29.857142857142858,False,False,False,False,False,False,False,True,False,False
2023-08-18,P005,19.0,8275.91,148,72,0,0.0,8,9,18,3,0,13.0,15.0,15.285714285714286,False,True,False,False,False,False,False,True,False,False
2023-08-18,P003,16.0,4816.76,154,79,0,0.0,8,10,18,3,0,20.0,23.0,23.285714285714285,False,False,True,False,False,False,False,True,False,False
2023-08-18,P017,23.0,19111.31,189,59,0,0.0,8,7,18,3,0,18.0,10.0,15.428571428571429,False,True,False,False,False,False,False,True,False,False
2023-08-18,P023,24.0,2577.78,103,32,0,0.0,8,4,18,3,0,21.0,18.0,19.428571428571427,False,True,False,False,False,False,False,True,False,False
2023-08-18,P002,31.0,5638.64,73,55,0,0.0,8,9,18,3,0,25.0,25.0,24.428571428571427,False,False,False,True,False,False,False,True,False,False
2023-08-18,P029,20.0,1297.95,124,41,0,0.0,8,13,18,3,0,32.0,30.0,29.571428571428573,False,False,False,False,False,False,False,True,False,False
2023-08-18,P013,39.0,2327.91,176,77,0,0.0,8,10,18,3,0,56.0,42.0,39.57142857142857,True,False,False,False,False,False,False,True,False,False
2023-08-18,P037,16.0,5687.15,176,46,0,0.0,8,10,18,3,0,16.0,16.0,16.428571428571427,False,True,False,False,False,False,False,True,False,False
2023-08-19,P037,20.0,5770.93,156,46,0,0.0,8,10,19,3,1,16.0,16.0,16.428571428571427,False,True,False,False,False,False,False,False,True,False
2023-08-19,P024,22.0,2747.65,70,58,0,0.0,8,2,19,3,1,18.0,26.0,19.428571428571427,False,True,False,False,False,False,False,False,True,False
2023-08-19,P050,19.0,19295.13,185,78,0,0.0,8,2,19,3,1,20.0,14.0,16.714285714285715,False,True,False,False,False,False,False,False,True,False
2023-08-19,P008,49.0,2052.26,71,20,0,0.0,8,10,19,3,1,25.0,34.0,34.142857142857146,True,False,False,False,False,False,False,False,True,False
2023-08-19,P029,32.0,1330.54,92,41,0,0.0,8,13,19,3,1,20.0,23.0,28.142857142857142,False,False,False,False,False,False,False,False,True,False
2023-08-19,P033,21.0,9358.69,103,74,0,0.0,8,13,19,3,1,14.0,17.0,19.857142857142858,False,True,False,False,False,False,False,False,True,False
2023-08-19,P032,12.0,30231.729999999996,145,39,0,0.0,8,12,19,3,1,29.0,14.0,19.714285714285715,False,True,False,False,False,False,False,False,True,False
2023-08-19,P003,24.0,4964.07,130,79,0,0.0,8,10,19,3,1,16.0,13.0,22.285714285714285,False,False,True,False,False,False,False,False,True,False
2023-08-19,P019,40.0,770.87,58,33,0,0.0,8,4,19,3,1,33.0,33.0,32.0,False,False,False,False,False,False,False,False,True,False
2023-08-19,P041,26.0,30231.729999999996,120,68,0,0.0,8,2,19,3,1,21.0,22.0,17.714285714285715,False,True,False,False,False,False,False,False,True,False
2023-08-19,P049,25.0,1177.5,76,23,0,0.0,8,8,19,3,1,29.0,25.0,31.142857142857142,False,False,False,False,False,False,False,False,True,False
2023-08-20,P008,43.0,1988.02,28,20,0,0.0,8,10,20,3,1,49.0,34.0,36.285714285714285,True,False,False,False,False,False,False,False,False,True
2023-08-20,P004,41.0,3435.73,45,40,0,0.0,8,14,20,3,1,35.0,39.0,31.857142857142858,False,False,False,False,False,False,False,False,False,True
2023-08-20,P027,20.0,11141.24,82,62,0,0.0,8,14,20,3,1,14.0,16.0,14.571428571428571,False,True,False,False,False,False,False,False,False,True
2023-08-20,P043,26.0,13448.66,96,68,0,0.0,8,6,20,3,1,11.0,15.0,15.571428571428571,False,True,False,False,False,False,False,False,False,True
2023-08-20,P029,29.0,1268.61,63,41,0,0.0,8,13,20,3,1,32.0,27.0,29.428571428571427,False,False,False,False,False,False,False,False,False,True
2023-08-20,P016,15.0,9150.69,137,43,0,0.0,8,6,20,3,1,21.0,21.0,21.142857142857142,False,True,False,False,False,False,False,False,False,True
2023-08-20,P015,20.0,12223.35,204,52,0,0.0,8,8,20,3,1,19.0,30.0,19.142857142857142,False,True,False,False,False,False,False,False,False,True
2023-08-20,P021,39.0,2801.48,228,58,0,0.0,8,12,20,3,1,23.0,36.0,30.428571428571427,False,False,False,False,False,False,False,False,False,True
2023-08-20,P002,36.0,5720.42,173,55,0,0.0,8,9,20,3,1,31.0,19.0,25.285714285714285,False,False,False,True,False,False,False,False,False,True
2023-08-20,P017,16.0,19243.21,173,59,0,0.0,8,7,20,3,1,23.0,19.0,17.285714285714285,False,True,False,False,False,False,False,False,False,True
2023-08-20,P025,36.0,1342.12,77,51,0,0.0,8,5,20,3,1,36.0,30.0,26.714285714285715,False,False,False,False,False,False,False,False,False,True
2023-08-21,P009,24.0,3369.88,140,43,0,0.0,8,2,21,3,0,22.0,18.0,29.285714285714285,False,False,False,False,False,False,False,False,False,False
2023-08-21,P004,41.0,3346.13,157,40,0,0.0,8,14,21,3,0,41.0,32.0,32.142857142857146,False,False,False,False,False,False,False,False,False,False
2023-08-21,P027,10.0,11336.9,72,62,0,0.0,8,14,21,3,0,20.0,12.0,15.142857142857142,False,True,False,False,False,False,False,False,False,False
2023-08-21,P031,30.0,747.72,84,47,0,0.0,8,13,21,3,0,32.0,30.0,31.142857142857142,False,False,False,False,False,False,False,False,False,False
2023-08-21,P005,10.0,8331.32,138,72,0,0.0,8,9,21,3,0,19.0,16.0,15.857142857142858,False,True,False,False,False,False,False,False,False,False
2023-08-21,P039,19.0,2571.49,78,43,0,0.0,8,12,21,3,0,23.0,18.0,21.285714285714285,False,False,True,False,False,False,False,False,False,False
2023-08-22,P017,22.0,19140.3,151,59,0,0.0,8,7,22,3,0,16.0,19.0,16.857142857142858,False,True,False,False,True,False,False,False,False,False
2023-08-22,P010,24.0,2085.73,175,43,0,0.0,8,12,22,3,0,19.0,25.0,22.571428571428573,False,False,True,False,True,False,False,False,False,False
2023-08-22,P015,24.0,12167.2,180,52,0,0.0,8,8,22,3,0,20.0,11.0,17.714285714285715,False,True,False,False,True,False,False,False,False,False
2023-08-22,P050,13.0,19923.17,172,78,0,0.0,8,2,22,3,0,19.0,13.0,17.428571428571427,False,True,False,False,True,False,False,False,False,False
2023-08-22,P012,14.0,4736.63,280,78,0,0.0,8,6,22,3,0,28.0,31.0,24.714285714285715,False,False,False,True,True,False,False,False,False,False
2023-08-22,P011,11.0,6540.78,97,27,0,0.0,8,4,22,3,0,19.0,20.0,16.857142857142858,False,True,False,False,True,False,False,False,False,False
2023-08-22,P048,32.0,1932.88,225,51,0,0.0,8,7,22,3,0,28.0,22.0,28.285714285714285,False,False,False,False,True,False,False,False,False,False
2023-08-22,P022,22.0,14147.02,47,34,0,0.0,8,11,22,3,0,14.0,14.0,15.285714285714286,False,True,False,False,True,False,False,False,False,False
2023-08-22,P031,22.0,7220.0,62,47,0,0.0,8,13,22,3,0,30.0,27.0,31.142857142857142,False,False,False,False,True,False,False,False,False,False
2023-08-22,P019,32.0,759.69,115,33,0,0.0,8,4,22,3,0,40.0,30.0,33.0,False,False,False,False,True,False,False,False,False,False
2023-08-23,P018,25.0,3196.58,40,20,0,0.0,8,4,23,3,0,35.0,32.0,31.857142857142858,False,False,False,False,False,True,False,False,False,False
2023-08-23,P022,22.0,13786.77,151,34,0,0.0,8,11,23,3,0,22.0,12.0,16.428571428571427,False,True,False,False,False,True,False,False,False,False
2023-08-23,P017,18.0,19035.27,133,59,0,0.0,8,7,23,3,0,22.0,16.0,17.285714285714285,False,True,False,False,False,True,False,False,False,False
2023-08-23,P008,42.0,2085.95,41,20,0,0.0,8,10,23,3,0,43.0,43.0,37.57142857142857,True,False,False,False,False,True,False,False,False,False
2023-08-23,P031,35.0,721.75,148,47,0,0.0,8,13,23,3,0,22.0,32.0,30.428571428571427,False,False,False,False,False,True,False,False,False,False
2023-08-23,P041,18.0,18422.39,102,68,0,0.0,8,2,23,3,0,26.0,14.0,18.285714285714285,False,True,False,False,False,True,False,False,False,False
2023-08-23,P016,13.0,9072.15,124,43,0,0.0,8,6,23,3,0,15.0,23.0,20.285714285714285,False,True,False,False,False,True,False,False,False,False
2023-08-23,P033,20.0,9608.81,83,74,0,0.0,8,13,23,3,0,21.0,20.0,20.428571428571427,False,True,False,False,False,True,False,False,False,False
2023-08-24,P020,17.0,19068.69,69,45,0,0.0,8,8,24,3,0,13.0,20.0,15.142857142857142,False,True,False,False,False,False,True,False,False,False
2023-08-24,P034,26.0,2460.13,168,52,0,0.0,8,2,24,3,0,37.0,22.0,27.571428571428573,False,False,False,True,False,False,True,False,False,False
2023-08-24,P041,26.0,18364.63,76,68,0,0.0,8,2,24,3,0,18.0,18.0,18.857142857142858,False,True,False,False,False,False,True,False,False,False
2023-08-24,P010,21.0,2073.97,-154,43,0,0.0,8,12,24,3,0,24.0,19.0,22.428571428571427,False,False,True,False,False,False,True,False,False,False
2023-08-24,P030,15.0,23930.79,98,64,0,0.0,8,10,24,3,0,20.0,14.0,15.714285714285714,False,True,False,False,False,False,True,False,False,False
2023-08-24,P037,13.0,5682.58,143,46,0,0.0,8,10,24,3,0,20.0,17.0,17.0,False,True,False,False,False,False,True,False,False,False
2023-08-24,P031,35.0,735.67,116,47,0,0.0,8,13,24,3,0,35.0,29.0,30.857142857142858,False,False,False,False,False,False,True,False,False,False
2023-08-24,P047,22.0,16669.33,56,21,0,0.0,8,6,24,3,0,14.0,19.0,16.857142857142858,False,True,False,False,False,False,True,False,False,False
2023-08-24,P022,15.0,13718.06,136,34,0,0.0,8,11,24,3,0,22.0,15.0,17.857142857142858,False,True,False,False,False,False,True,False,False,False
